directory,valid_files,invalid_files,chosen_file,status
mobiuslabsgmbh_DeepSeek-R1-ReDistill-Llama3-8B-v1.1,1,0,real_attachments/C_efficiency_evolution/detailed_results/mobiuslabsgmbh_DeepSeek-R1-ReDistill-Llama3-8B-v1.1/results_2025-02-18T17-01-07.249399.json,usable
mobiuslabsgmbh_DeepSeek-R1-ReDistill-Qwen-7B-v1.1,1,0,real_attachments/C_efficiency_evolution/detailed_results/mobiuslabsgmbh_DeepSeek-R1-ReDistill-Qwen-7B-v1.1/results_2025-02-18T17-47-32.642827.json,usable
monsterapi_Llama-3_1-8B-Instruct-orca-ORPO,1,0,real_attachments/C_efficiency_evolution/detailed_results/monsterapi_Llama-3_1-8B-Instruct-orca-ORPO/results_2024-09-13T23-58-00.534893.json,usable
monsterapi_gemma-2-2b-LoRA-MonsterInstruct,1,0,real_attachments/C_efficiency_evolution/detailed_results/monsterapi_gemma-2-2b-LoRA-MonsterInstruct/results_2024-08-13T06-06-06.413253.json,usable
mukaj_Llama-3.1-Hawkish-8B,1,0,real_attachments/C_efficiency_evolution/detailed_results/mukaj_Llama-3.1-Hawkish-8B/results_2024-12-18T08-18-26.443505.json,usable
natong19_Mistral-Nemo-Instruct-2407-abliterated,1,0,real_attachments/C_efficiency_evolution/detailed_results/natong19_Mistral-Nemo-Instruct-2407-abliterated/results_2024-09-23T16-03-15.478274.json,usable
natong19_Qwen2-7B-Instruct-abliterated,1,0,real_attachments/C_efficiency_evolution/detailed_results/natong19_Qwen2-7B-Instruct-abliterated/results_2024-07-30T07-08-14.647283.json,usable
nazimali_Mistral-Nemo-Kurdish-Instruct,1,0,real_attachments/C_efficiency_evolution/detailed_results/nazimali_Mistral-Nemo-Kurdish-Instruct/results_2024-10-15T18-24-20.801908.json,usable
nbeerbower_Dumpling-Qwen2.5-1.5B,1,0,real_attachments/C_efficiency_evolution/detailed_results/nbeerbower_Dumpling-Qwen2.5-1.5B/results_2025-01-29T14-03-52.354879.json,usable
nbeerbower_Dumpling-Qwen2.5-14B,1,0,real_attachments/C_efficiency_evolution/detailed_results/nbeerbower_Dumpling-Qwen2.5-14B/results_2025-02-19T15-17-34.318477.json,usable
nbeerbower_Gemma2-Gutenberg-Doppel-9B,1,0,real_attachments/C_efficiency_evolution/detailed_results/nbeerbower_Gemma2-Gutenberg-Doppel-9B/results_2024-10-02T02-10-48.497344.json,usable
nbeerbower_Gutensuppe-mistral-nemo-12B,1,0,real_attachments/C_efficiency_evolution/detailed_results/nbeerbower_Gutensuppe-mistral-nemo-12B/results_2024-09-03T13-15-04.026140.json,usable
nbeerbower_Hermes2-Gutenberg2-Mistral-7B,1,0,real_attachments/C_efficiency_evolution/detailed_results/nbeerbower_Hermes2-Gutenberg2-Mistral-7B/results_2024-10-02T01-22-35.817848.json,usable
nbeerbower_Llama-3.1-Nemotron-lorablated-70B,1,0,real_attachments/C_efficiency_evolution/detailed_results/nbeerbower_Llama-3.1-Nemotron-lorablated-70B/results_2024-10-18T18-21-36.549778.json,usable
nbeerbower_Mahou-1.5-mistral-nemo-12B-lorablated,1,0,real_attachments/C_efficiency_evolution/detailed_results/nbeerbower_Mahou-1.5-mistral-nemo-12B-lorablated/results_2024-10-19T14-15-30.943516.json,usable
nbeerbower_Mistral-Gutenberg-Doppel-7B-FFT,1,0,real_attachments/C_efficiency_evolution/detailed_results/nbeerbower_Mistral-Gutenberg-Doppel-7B-FFT/results_2024-11-19T23-58-30.543865.json,usable
nbeerbower_Mistral-Nemo-Moderne-12B-FFT-experimental,1,0,real_attachments/C_efficiency_evolution/detailed_results/nbeerbower_Mistral-Nemo-Moderne-12B-FFT-experimental/results_2024-11-26T14-21-45.562933.json,usable
nbeerbower_Mistral-Nemo-Prism-12B,1,0,real_attachments/C_efficiency_evolution/detailed_results/nbeerbower_Mistral-Nemo-Prism-12B/results_2024-11-12T14-48-16.155912.json,usable
nbeerbower_Mistral-Nemo-Prism-12B-v2,1,0,real_attachments/C_efficiency_evolution/detailed_results/nbeerbower_Mistral-Nemo-Prism-12B-v2/results_2024-11-26T14-01-51.878225.json,usable
nbeerbower_Mistral-Small-Drummer-22B,1,0,real_attachments/C_efficiency_evolution/detailed_results/nbeerbower_Mistral-Small-Drummer-22B/results_2024-10-02T02-03-59.903701.json,usable
nbeerbower_Mistral-Small-Gutenberg-Doppel-22B,1,0,real_attachments/C_efficiency_evolution/detailed_results/nbeerbower_Mistral-Small-Gutenberg-Doppel-22B/results_2024-09-25T13-19-50.574919.json,usable
nbeerbower_Qwen2.5-Gutenberg-Doppel-14B,1,0,real_attachments/C_efficiency_evolution/detailed_results/nbeerbower_Qwen2.5-Gutenberg-Doppel-14B/results_2024-11-11T15-47-45.295181.json,usable
nbeerbower_Stella-mistral-nemo-12B-v2,1,0,real_attachments/C_efficiency_evolution/detailed_results/nbeerbower_Stella-mistral-nemo-12B-v2/results_2024-09-14T18-16-38.368634.json,usable
nbeerbower_gemma2-gutenberg-27B,1,0,real_attachments/C_efficiency_evolution/detailed_results/nbeerbower_gemma2-gutenberg-27B/results_2024-09-30T00-44-40.185741.json,usable
nbeerbower_gemma2-gutenberg-9B,1,0,real_attachments/C_efficiency_evolution/detailed_results/nbeerbower_gemma2-gutenberg-9B/results_2024-08-12T22-31-28.823844.json,usable
nbeerbower_mistral-nemo-cc-12B,1,0,real_attachments/C_efficiency_evolution/detailed_results/nbeerbower_mistral-nemo-cc-12B/results_2024-09-14T18-04-27.947372.json,usable
nbeerbower_mistral-nemo-gutenberg-12B-v3,1,0,real_attachments/C_efficiency_evolution/detailed_results/nbeerbower_mistral-nemo-gutenberg-12B-v3/results_2024-09-03T12-12-12.650925.json,usable
nbeerbower_mistral-nemo-gutenberg2-12B-test,1,0,real_attachments/C_efficiency_evolution/detailed_results/nbeerbower_mistral-nemo-gutenberg2-12B-test/results_2024-09-25T02-09-49.175236.json,usable
nbeerbower_mistral-nemo-kartoffel-12B,1,0,real_attachments/C_efficiency_evolution/detailed_results/nbeerbower_mistral-nemo-kartoffel-12B/results_2025-01-13T21-02-32.803522.json,usable
nbeerbower_mistral-nemo-wissenschaft-12B,1,0,real_attachments/C_efficiency_evolution/detailed_results/nbeerbower_mistral-nemo-wissenschaft-12B/results_2024-09-02T22-18-50.596772.json,usable
necva_IE-cont-Llama3.1-8B,1,0,real_attachments/C_efficiency_evolution/detailed_results/necva_IE-cont-Llama3.1-8B/results_2025-03-06T07-54-31.179464.json,usable
neopolita_jessi-v0.1-bf16-falcon3-7b-instruct,1,0,real_attachments/C_efficiency_evolution/detailed_results/neopolita_jessi-v0.1-bf16-falcon3-7b-instruct/results_2025-01-08T12-08-21.824117.json,usable
neopolita_jessi-v0.1-qwen2.5-7b-instruct,1,0,real_attachments/C_efficiency_evolution/detailed_results/neopolita_jessi-v0.1-qwen2.5-7b-instruct/results_2025-01-08T15-19-06.068963.json,usable
neopolita_jessi-v0.2-falcon3-10b-instruct,1,0,real_attachments/C_efficiency_evolution/detailed_results/neopolita_jessi-v0.2-falcon3-10b-instruct/results_2025-01-21T23-37-09.659225.json,usable
neopolita_jessi-v0.2-falcon3-7b-instruct,1,0,real_attachments/C_efficiency_evolution/detailed_results/neopolita_jessi-v0.2-falcon3-7b-instruct/results_2025-01-08T21-05-35.811465.json,usable
netcat420_DeepSeek-R1-MFANN-TIES-unretrained-7b,1,0,real_attachments/C_efficiency_evolution/detailed_results/netcat420_DeepSeek-R1-MFANN-TIES-unretrained-7b/results_2025-01-22T04-15-19.603999.json,usable
netcat420_MFANN-Llama3.1-Abliterated-SLERP-TIES-V3,1,0,real_attachments/C_efficiency_evolution/detailed_results/netcat420_MFANN-Llama3.1-Abliterated-SLERP-TIES-V3/results_2024-11-26T08-19-33.493259.json,usable
netcat420_MFANN-Llama3.1-Abliterated-Slerp-TIES,1,0,real_attachments/C_efficiency_evolution/detailed_results/netcat420_MFANN-Llama3.1-Abliterated-Slerp-TIES/results_2024-10-29T15-47-55.490741.json,usable
netcat420_MFANN-Llama3.1-Abliterated-Slerp-V3.2,1,0,real_attachments/C_efficiency_evolution/detailed_results/netcat420_MFANN-Llama3.1-Abliterated-Slerp-V3.2/results_2024-10-29T16-33-43.166964.json,usable
netcat420_MFANN-llama3.1-abliterated-v2,1,0,real_attachments/C_efficiency_evolution/detailed_results/netcat420_MFANN-llama3.1-abliterated-v2/results_2024-10-07T21-53-39.588918.json,usable
netcat420_MFANN-phigments-slerp-V3.3,1,0,real_attachments/C_efficiency_evolution/detailed_results/netcat420_MFANN-phigments-slerp-V3.3/results_2025-02-07T13-31-54.238006.json,usable
netcat420_Qwen2.5-Coder-Scholar-7B-Abliterated-MFANN,1,0,real_attachments/C_efficiency_evolution/detailed_results/netcat420_Qwen2.5-Coder-Scholar-7B-Abliterated-MFANN/results_2025-01-01T06-39-22.095522.json,usable
netcat420_Qwen2.5-DeepSeek-R1-MFANN-Slerp-7b,1,0,real_attachments/C_efficiency_evolution/detailed_results/netcat420_Qwen2.5-DeepSeek-R1-MFANN-Slerp-7b/results_2025-01-23T15-12-53.603377.json,usable
netcat420_qwen2.5-MFANN-7b-SLERPv1.1,1,0,real_attachments/C_efficiency_evolution/detailed_results/netcat420_qwen2.5-MFANN-7b-SLERPv1.1/results_2025-02-04T21-31-25.930696.json,usable
newsbang_Homer-v1.0-Qwen2.5-72B,1,0,real_attachments/C_efficiency_evolution/detailed_results/newsbang_Homer-v1.0-Qwen2.5-72B/results_2024-12-26T12-15-06.766575.json,usable
newsbang_Homer-v1.0-Qwen2.5-7B,1,0,real_attachments/C_efficiency_evolution/detailed_results/newsbang_Homer-v1.0-Qwen2.5-7B/results_2024-12-04T09-06-52.510223.json,usable
nhyha_N3N_gemma-2-9b-it_20241110_2026,1,0,real_attachments/C_efficiency_evolution/detailed_results/nhyha_N3N_gemma-2-9b-it_20241110_2026/results_2024-11-12T08-54-24.495501.json,usable
nhyha_merge_Qwen2.5-7B-Instruct_20241023_0314,1,0,real_attachments/C_efficiency_evolution/detailed_results/nhyha_merge_Qwen2.5-7B-Instruct_20241023_0314/results_2024-11-06T18-12-26.688718.json,usable
nisten_franqwenstein-35b,1,0,real_attachments/C_efficiency_evolution/detailed_results/nisten_franqwenstein-35b/results_2024-10-05T10-03-58.318391.json,usable
nisten_tqwendo-36b,1,0,real_attachments/C_efficiency_evolution/detailed_results/nisten_tqwendo-36b/results_2024-12-22T23-45-54.604790.json,usable
nlpguy_Mistral-NeMo-Minitron-Upscale-v3,1,0,real_attachments/C_efficiency_evolution/detailed_results/nlpguy_Mistral-NeMo-Minitron-Upscale-v3/results_2024-10-05T08-21-18.309431.json,usable
noname0202_gemma-2-2b-it-ties,1,0,real_attachments/C_efficiency_evolution/detailed_results/noname0202_gemma-2-2b-it-ties/results_2025-01-29T05-25-09.210151.json,usable
noname0202_gemma-2-9b-sft-jp-en-zh-v1,1,0,real_attachments/C_efficiency_evolution/detailed_results/noname0202_gemma-2-9b-sft-jp-en-zh-v1/results_2025-01-08T04-41-53.656589.json,usable
noname0202_gemma-2-9b-sft-jp-en-zh-v2,1,0,real_attachments/C_efficiency_evolution/detailed_results/noname0202_gemma-2-9b-sft-jp-en-zh-v2/results_2025-01-07T20-57-33.217458.json,usable
noname0202_llama-math-1b-r16-0to512tokens-test,1,0,real_attachments/C_efficiency_evolution/detailed_results/noname0202_llama-math-1b-r16-0to512tokens-test/results_2025-01-25T01-09-20.202486.json,usable
noname0202_llama-math-1b-r32-0to512tokens-test,1,0,real_attachments/C_efficiency_evolution/detailed_results/noname0202_llama-math-1b-r32-0to512tokens-test/results_2025-01-24T17-05-57.480718.json,usable
noname0202_llama-math-1b-r32-test,1,0,real_attachments/C_efficiency_evolution/detailed_results/noname0202_llama-math-1b-r32-test/results_2025-01-24T02-10-47.083582.json,usable
notbdq_Qwen2.5-14B-Instruct-1M-GRPO-Reasoning,1,0,real_attachments/C_efficiency_evolution/detailed_results/notbdq_Qwen2.5-14B-Instruct-1M-GRPO-Reasoning/results_2025-02-06T03-51-24.710492.json,usable
nvidia_Mistral-NeMo-Minitron-8B-Base,1,0,real_attachments/C_efficiency_evolution/detailed_results/nvidia_Mistral-NeMo-Minitron-8B-Base/results_2024-08-22T14-14-50.709024.json,usable
oopere_Llama-FinSent-S,1,0,real_attachments/C_efficiency_evolution/detailed_results/oopere_Llama-FinSent-S/results_2025-02-18T20-22-42.735112.json,usable
oopere_pruned20-llama-1b,1,0,real_attachments/C_efficiency_evolution/detailed_results/oopere_pruned20-llama-1b/results_2024-11-18T11-38-47.380381.json,usable
oopere_pruned20-llama-3.2-3b,1,0,real_attachments/C_efficiency_evolution/detailed_results/oopere_pruned20-llama-3.2-3b/results_2024-12-18T02-55-41.663089.json,usable
oopere_pruned40-llama-1b,1,0,real_attachments/C_efficiency_evolution/detailed_results/oopere_pruned40-llama-1b/results_2024-11-26T09-36-00.519182.json,usable
oopere_pruned40-llama-3.2-1B,1,0,real_attachments/C_efficiency_evolution/detailed_results/oopere_pruned40-llama-3.2-1B/results_2025-02-24T17-19-19.767214.json,usable
oopere_pruned60-llama-1b,1,0,real_attachments/C_efficiency_evolution/detailed_results/oopere_pruned60-llama-1b/results_2024-11-25T21-20-53.829333.json,usable
orai-nlp_Llama-eus-8B,1,0,real_attachments/C_efficiency_evolution/detailed_results/orai-nlp_Llama-eus-8B/results_2024-09-30T09-13-52.100084.json,usable
pankajmathur_orca_mini_phi-4,1,0,real_attachments/C_efficiency_evolution/detailed_results/pankajmathur_orca_mini_phi-4/results_2025-01-22T03-35-35.081545.json,usable
princeton-nlp_Llama-3-8B-ProLong-64k-Base,1,0,real_attachments/C_efficiency_evolution/detailed_results/princeton-nlp_Llama-3-8B-ProLong-64k-Base/results_2024-09-18T14-45-43.303270.json,usable
princeton-nlp_Llama-3-8B-ProLong-64k-Instruct,1,0,real_attachments/C_efficiency_evolution/detailed_results/princeton-nlp_Llama-3-8B-ProLong-64k-Instruct/results_2024-09-18T14-44-03.560285.json,usable
princeton-nlp_Llama-3-Base-8B-SFT-DPO,1,0,real_attachments/C_efficiency_evolution/detailed_results/princeton-nlp_Llama-3-Base-8B-SFT-DPO/results_2024-10-07T05-21-18.044555.json,usable
princeton-nlp_Llama-3-Base-8B-SFT-IPO,1,0,real_attachments/C_efficiency_evolution/detailed_results/princeton-nlp_Llama-3-Base-8B-SFT-IPO/results_2024-10-07T05-40-23.259485.json,usable
princeton-nlp_Llama-3-Base-8B-SFT-KTO,1,0,real_attachments/C_efficiency_evolution/detailed_results/princeton-nlp_Llama-3-Base-8B-SFT-KTO/results_2024-10-07T05-49-48.712363.json,usable
princeton-nlp_Llama-3-Base-8B-SFT-ORPO,1,0,real_attachments/C_efficiency_evolution/detailed_results/princeton-nlp_Llama-3-Base-8B-SFT-ORPO/results_2024-10-07T05-31-32.253469.json,usable
princeton-nlp_Llama-3-Base-8B-SFT-RDPO,1,0,real_attachments/C_efficiency_evolution/detailed_results/princeton-nlp_Llama-3-Base-8B-SFT-RDPO/results_2024-10-07T05-55-40.287392.json,usable
princeton-nlp_Llama-3-Base-8B-SFT-RRHF,1,0,real_attachments/C_efficiency_evolution/detailed_results/princeton-nlp_Llama-3-Base-8B-SFT-RRHF/results_2024-10-07T05-47-57.293676.json,usable
princeton-nlp_Llama-3-Base-8B-SFT-SLiC-HF,1,0,real_attachments/C_efficiency_evolution/detailed_results/princeton-nlp_Llama-3-Base-8B-SFT-SLiC-HF/results_2024-10-07T06-16-48.580292.json,usable
princeton-nlp_Llama-3-Instruct-8B-CPO-v0.2,1,0,real_attachments/C_efficiency_evolution/detailed_results/princeton-nlp_Llama-3-Instruct-8B-CPO-v0.2/results_2024-09-29T00-09-50.771451.json,usable
princeton-nlp_Llama-3-Instruct-8B-DPO,1,0,real_attachments/C_efficiency_evolution/detailed_results/princeton-nlp_Llama-3-Instruct-8B-DPO/results_2024-09-29T01-09-15.396608.json,usable
princeton-nlp_Llama-3-Instruct-8B-RDPO,1,0,real_attachments/C_efficiency_evolution/detailed_results/princeton-nlp_Llama-3-Instruct-8B-RDPO/results_2024-09-29T00-03-19.447694.json,usable
princeton-nlp_Llama-3-Instruct-8B-RRHF-v0.2,1,0,real_attachments/C_efficiency_evolution/detailed_results/princeton-nlp_Llama-3-Instruct-8B-RRHF-v0.2/results_2024-10-07T05-52-18.234908.json,usable
princeton-nlp_Llama-3-Instruct-8B-SimPO,1,0,real_attachments/C_efficiency_evolution/detailed_results/princeton-nlp_Llama-3-Instruct-8B-SimPO/results_2024-09-28T23-44-35.094681.json,usable
princeton-nlp_Mistral-7B-Base-SFT-CPO,1,0,real_attachments/C_efficiency_evolution/detailed_results/princeton-nlp_Mistral-7B-Base-SFT-CPO/results_2024-10-07T05-44-33.093002.json,usable
princeton-nlp_Mistral-7B-Base-SFT-DPO,1,0,real_attachments/C_efficiency_evolution/detailed_results/princeton-nlp_Mistral-7B-Base-SFT-DPO/results_2024-10-07T05-17-08.148062.json,usable
princeton-nlp_Mistral-7B-Base-SFT-RDPO,1,0,real_attachments/C_efficiency_evolution/detailed_results/princeton-nlp_Mistral-7B-Base-SFT-RDPO/results_2024-10-07T05-48-52.432475.json,usable
princeton-nlp_Mistral-7B-Base-SFT-SLiC-HF,1,0,real_attachments/C_efficiency_evolution/detailed_results/princeton-nlp_Mistral-7B-Base-SFT-SLiC-HF/results_2024-10-07T05-56-14.688403.json,usable
princeton-nlp_Mistral-7B-Base-SFT-SimPO,1,0,real_attachments/C_efficiency_evolution/detailed_results/princeton-nlp_Mistral-7B-Base-SFT-SimPO/results_2024-09-21T10-30-35.004520.json,usable
princeton-nlp_Mistral-7B-Instruct-DPO,1,0,real_attachments/C_efficiency_evolution/detailed_results/princeton-nlp_Mistral-7B-Instruct-DPO/results_2024-10-07T05-16-04.705100.json,usable
princeton-nlp_Mistral-7B-Instruct-IPO,1,0,real_attachments/C_efficiency_evolution/detailed_results/princeton-nlp_Mistral-7B-Instruct-IPO/results_2024-10-07T05-39-53.799634.json,usable
princeton-nlp_Mistral-7B-Instruct-KTO,1,0,real_attachments/C_efficiency_evolution/detailed_results/princeton-nlp_Mistral-7B-Instruct-KTO/results_2024-10-07T05-54-00.828203.json,usable
princeton-nlp_Mistral-7B-Instruct-SLiC-HF,1,0,real_attachments/C_efficiency_evolution/detailed_results/princeton-nlp_Mistral-7B-Instruct-SLiC-HF/results_2024-10-16T17-55-37.345668.json,usable
princeton-nlp_Sheared-LLaMA-1.3B,1,0,real_attachments/C_efficiency_evolution/detailed_results/princeton-nlp_Sheared-LLaMA-1.3B/results_2024-07-30T07-27-05.879406.json,usable
princeton-nlp_gemma-2-9b-it-DPO,1,0,real_attachments/C_efficiency_evolution/detailed_results/princeton-nlp_gemma-2-9b-it-DPO/results_2024-09-20T04-06-40.646930.json,usable
princeton-nlp_gemma-2-9b-it-SimPO,1,0,real_attachments/C_efficiency_evolution/detailed_results/princeton-nlp_gemma-2-9b-it-SimPO/results_2024-08-12T11-27-16.600007.json,usable
prithivMLmods_Galactic-Qwen-14B-Exp2,1,0,real_attachments/C_efficiency_evolution/detailed_results/prithivMLmods_Galactic-Qwen-14B-Exp2/results_2025-03-13T12-44-48.264475.json,usable
prithivMLmods_Llama-3.1-8B-Open-SFT,1,0,real_attachments/C_efficiency_evolution/detailed_results/prithivMLmods_Llama-3.1-8B-Open-SFT/results_2025-01-13T20-41-48.426106.json,usable
prithivMLmods_Llama-3.2-6B-AlgoCode,1,0,real_attachments/C_efficiency_evolution/detailed_results/prithivMLmods_Llama-3.2-6B-AlgoCode/results_2025-01-13T20-08-17.772449.json,usable
prithivMLmods_Llama-Express.1-Math,1,0,real_attachments/C_efficiency_evolution/detailed_results/prithivMLmods_Llama-Express.1-Math/results_2025-01-25T08-10-21.262789.json,usable
prithivMLmods_Magellanic-Qwen-25B-R999,1,0,real_attachments/C_efficiency_evolution/detailed_results/prithivMLmods_Magellanic-Qwen-25B-R999/results_2025-03-05T16-27-25.331314.json,usable
prithivMLmods_Phi-4-Empathetic,1,0,real_attachments/C_efficiency_evolution/detailed_results/prithivMLmods_Phi-4-Empathetic/results_2025-01-13T19-33-26.604717.json,usable
prithivMLmods_Phi-4-Math-IO,1,0,real_attachments/C_efficiency_evolution/detailed_results/prithivMLmods_Phi-4-Math-IO/results_2025-01-13T19-05-26.192612.json,usable
prithivMLmods_Phi-4-o1,1,0,real_attachments/C_efficiency_evolution/detailed_results/prithivMLmods_Phi-4-o1/results_2025-01-13T10-17-40.927521.json,usable
prithivMLmods_Phi4-Super,1,0,real_attachments/C_efficiency_evolution/detailed_results/prithivMLmods_Phi4-Super/results_2025-01-23T15-21-28.283497.json,usable
prithivMLmods_Primal-Opus-14B-Optimus-v1,1,0,real_attachments/C_efficiency_evolution/detailed_results/prithivMLmods_Primal-Opus-14B-Optimus-v1/results_2025-02-05T03-05-18.841754.json,usable
prithivMLmods_Primal-Opus-14B-Optimus-v2,1,0,real_attachments/C_efficiency_evolution/detailed_results/prithivMLmods_Primal-Opus-14B-Optimus-v2/results_2025-02-27T21-05-40.220144.json,usable
prithivMLmods_Qwen2.5-14B-DeepSeek-R1-1M,1,0,real_attachments/C_efficiency_evolution/detailed_results/prithivMLmods_Qwen2.5-14B-DeepSeek-R1-1M/results_2025-01-30T04-27-35.041591.json,usable
qingy2019_LLaMa_3.2_3B_Catalysts,1,0,real_attachments/C_efficiency_evolution/detailed_results/qingy2019_LLaMa_3.2_3B_Catalysts/results_2024-10-29T15-22-23.624392.json,usable
qingy2019_OpenMath2-Llama3.1-8B,1,0,real_attachments/C_efficiency_evolution/detailed_results/qingy2019_OpenMath2-Llama3.1-8B/results_2024-11-23T05-44-15.106083.json,usable
qingy2019_Qwen2.5-Ultimate-14B-Instruct,1,0,real_attachments/C_efficiency_evolution/detailed_results/qingy2019_Qwen2.5-Ultimate-14B-Instruct/results_2024-12-04T01-04-16.559323.json,usable
qingy2024_QwEnlarge-16B-Instruct,1,0,real_attachments/C_efficiency_evolution/detailed_results/qingy2024_QwEnlarge-16B-Instruct/results_2025-03-07T00-57-57.081072.json,usable
qingy2024_Qwen2.5-4B,1,0,real_attachments/C_efficiency_evolution/detailed_results/qingy2024_Qwen2.5-4B/results_2025-01-16T20-58-17.085742.json,usable
qingy2024_Qwen2.5-Coder-Draft-1.5B-Instruct,1,0,real_attachments/C_efficiency_evolution/detailed_results/qingy2024_Qwen2.5-Coder-Draft-1.5B-Instruct/results_2025-02-01T05-41-05.748637.json,usable
qingy2024_Qwen2.5-Math-14B-Instruct-Preview,1,0,real_attachments/C_efficiency_evolution/detailed_results/qingy2024_Qwen2.5-Math-14B-Instruct-Preview/results_2024-12-11T02-56-45.077518.json,usable
qingy2024_Qwen2.6-14B-Instruct,1,0,real_attachments/C_efficiency_evolution/detailed_results/qingy2024_Qwen2.6-14B-Instruct/results_2024-12-05T10-23-22.933498.json,usable
qq8933_OpenLongCoT-Base-Gemma2-2B,1,0,real_attachments/C_efficiency_evolution/detailed_results/qq8933_OpenLongCoT-Base-Gemma2-2B/results_2024-11-12T14-30-23.544874.json,usable
rasyosef_Phi-1_5-Instruct-v0.1,1,0,real_attachments/C_efficiency_evolution/detailed_results/rasyosef_Phi-1_5-Instruct-v0.1/results_2024-08-12T09-47-31.671049.json,usable
rasyosef_phi-2-instruct-apo,1,0,real_attachments/C_efficiency_evolution/detailed_results/rasyosef_phi-2-instruct-apo/results_2024-09-18T08-11-57.792002.json,usable
recoilme_Gemma-2-Ataraxy-Gemmasutra-9B-slerp,1,0,real_attachments/C_efficiency_evolution/detailed_results/recoilme_Gemma-2-Ataraxy-Gemmasutra-9B-slerp/results_2024-09-14T00-39-37.734233.json,usable
rhysjones_phi-2-orange-v2,1,0,real_attachments/C_efficiency_evolution/detailed_results/rhysjones_phi-2-orange-v2/results_2024-08-13T01-27-07.339858.json,usable
riaz_FineLlama-3.1-8B,1,0,real_attachments/C_efficiency_evolution/detailed_results/riaz_FineLlama-3.1-8B/results_2024-10-12T19-57-08.713841.json,usable
rombodawg_Rombos-Coder-V2.5-Qwen-14b,1,0,real_attachments/C_efficiency_evolution/detailed_results/rombodawg_Rombos-Coder-V2.5-Qwen-14b/results_2025-02-06T11-46-45.885563.json,usable
rombodawg_Rombos-LLM-V2.5-Qwen-0.5b,1,0,real_attachments/C_efficiency_evolution/detailed_results/rombodawg_Rombos-LLM-V2.5-Qwen-0.5b/results_2024-09-29T12-43-27.493254.json,usable
rombodawg_Rombos-LLM-V2.5-Qwen-14b,1,0,real_attachments/C_efficiency_evolution/detailed_results/rombodawg_Rombos-LLM-V2.5-Qwen-14b/results_2024-09-29T13-44-29.673248.json,usable
rombodawg_Rombos-LLM-V2.5-Qwen-32b,1,0,real_attachments/C_efficiency_evolution/detailed_results/rombodawg_Rombos-LLM-V2.5-Qwen-32b/results_2024-10-10T04-14-28.109800.json,usable
rombodawg_Rombos-LLM-V2.5.1-Qwen-3b,1,0,real_attachments/C_efficiency_evolution/detailed_results/rombodawg_Rombos-LLM-V2.5.1-Qwen-3b/results_2024-10-08T16-02-31.462708.json,usable
rombodawg_rombos_Replete-Coder-Llama3-8B,1,0,real_attachments/C_efficiency_evolution/detailed_results/rombodawg_rombos_Replete-Coder-Llama3-8B/results_2024-10-15T15-33-39.386678.json,usable
rsh345_mistral-ft-optimized-1218-NeuralHermes-2.5-Mistral-7B,1,0,real_attachments/C_efficiency_evolution/detailed_results/rsh345_mistral-ft-optimized-1218-NeuralHermes-2.5-Mistral-7B/results_2025-01-27T23-02-49.046436.json,usable
sabersaleh_Llama2-7B-SimPO,1,0,real_attachments/C_efficiency_evolution/detailed_results/sabersaleh_Llama2-7B-SimPO/results_2024-12-02T04-10-10.920662.json,usable
sabersaleh_Llama3,1,0,real_attachments/C_efficiency_evolution/detailed_results/sabersaleh_Llama3/results_2024-11-30T01-19-25.401264.json,usable
sabersalehk_Llama3-001-300,1,0,real_attachments/C_efficiency_evolution/detailed_results/sabersalehk_Llama3-001-300/results_2024-12-03T20-07-28.344986.json,usable
sabersalehk_Llama3_01_300,1,0,real_attachments/C_efficiency_evolution/detailed_results/sabersalehk_Llama3_01_300/results_2024-12-03T20-08-26.893164.json,usable
sequelbox_Llama3.1-70B-PlumChat,1,0,real_attachments/C_efficiency_evolution/detailed_results/sequelbox_Llama3.1-70B-PlumChat/results_2024-11-28T10-33-34.389076.json,usable
sequelbox_Llama3.1-8B-MOTH,1,0,real_attachments/C_efficiency_evolution/detailed_results/sequelbox_Llama3.1-8B-MOTH/results_2024-09-11T21-30-25.104353.json,usable
sequelbox_Llama3.1-8B-PlumCode,1,0,real_attachments/C_efficiency_evolution/detailed_results/sequelbox_Llama3.1-8B-PlumCode/results_2024-10-04T01-24-56.330833.json,usable
sequelbox_Llama3.1-8B-PlumMath,1,0,real_attachments/C_efficiency_evolution/detailed_results/sequelbox_Llama3.1-8B-PlumMath/results_2024-10-04T01-24-04.196002.json,usable
sethuiyer_Llama-3.1-8B-Experimental-1208-Instruct,1,0,real_attachments/C_efficiency_evolution/detailed_results/sethuiyer_Llama-3.1-8B-Experimental-1208-Instruct/results_2025-01-18T17-10-57.107525.json,usable
sethuiyer_Llamaverse-3.1-8B-Instruct,1,0,real_attachments/C_efficiency_evolution/detailed_results/sethuiyer_Llamaverse-3.1-8B-Instruct/results_2025-01-14T13-12-45.227965.json,usable
sethuiyer_Qwen2.5-7B-Anvita,1,0,real_attachments/C_efficiency_evolution/detailed_results/sethuiyer_Qwen2.5-7B-Anvita/results_2024-10-27T11-40-06.834908.json,usable
shastraai_Shastra-LLAMA2-Math-Commonsense-SFT,1,0,real_attachments/C_efficiency_evolution/detailed_results/shastraai_Shastra-LLAMA2-Math-Commonsense-SFT/results_2024-10-27T21-01-52.917860.json,usable
